crop,step,year,month,half,tag,episode,p_prev,p_t,price_ratio,world_C_flex,world_desired_lag,world_desired_flex_lag,world_desired_flex_con,world_gap_mmt,world_gap_pct,world_abs_gap_mmt,offers_lag,offers_con,offers_gap_mmt,offers_gap_pct,free_lag,free_con,free_gap_mmt,twin,ratio_lag,ratio_con,ratio_gap,ratio_gap_pct,pscar_lag,pscar_con,ptrade_lag,ptrade_con,pstar_lag,pstar_con,p_out_lag,p_out_con,p_gap_one_step,unmet_lag,unmet_con,block_frac,calm_lag,calm_con,n_offer_pos_lag,n_offer_pos_con
maize,90,2009,10,0,2009-10a,2010/11,169.76479535911352,174.4673156894184,1.0277002091061187,30.79774444444444,32.951980759904664,29.106989093238,28.908840430360925,-0.19814866287707472,-0.6013254994315188,0.19814866287707472,306.85858711611394,307.0477964984167,0.18920938230274942,0.06166012301658465,436.52017164265044,436.71148770045875,0.19131605780830796,475.8910650614272,1.08886573708579,1.0883957376537972,-0.0004699994319927736,-0.043164130891901055,261.8831090671376,261.78702232331364,163.5299323974821,163.52980037332372,183.2005677314132,183.1812447633217,174.4673156894184,174.46055265058638,-0.006763038832019674,0.0,0.0,0.1996330138434808,False,False,17,17
maize,91,2009,10,1,2009-10b,2010/11,174.4673156894184,180.02665196331617,1.0318646289245048,30.79774444444444,32.7538320970276,28.908840430360925,28.68302758104441,-0.22581284931651205,-0.689424213470901,0.22581284931651205,416.41473238855707,416.63035791494127,0.2156255263842013,0.051781435576827975,544.0726109786892,544.2864079356832,0.21379695699397416,586.2766420931383,1.076652321615437,1.0762344144925666,-0.00041790712287026466,-0.038815420213205505,259.3841681534599,259.29858676514345,173.0928749801858,173.09271011168366,190.3511336148406,190.33388544237562,180.02665196331617,180.0206151029534,-0.006036860362769403,0.0,0.0,0.1996330138434808,False,False,17,17
maize,92,2009,11,0,2009-11a,2010/11,180.02665196331617,180.0514564079082,1.0001377820690522,30.79774444444444,32.52801924771108,28.68302758104441,28.682039664394498,-0.0009879166499136855,-0.0030371251393771937,0.0009879166499136855,369.213635650182,369.21457137952956,0.0009357293475318329,0.0002534384587080652,490.8700356785227,490.87095680156784,0.0009211230451455776,535.7101409652707,1.0901511950926823,1.090149176222269,-2.0188704132895197e-06,-0.00018519178095455644,208.85864675085375,208.85824157602323,172.90724056854623,172.90722643289794,180.09752180500774,180.09742946152298,180.0514564079082,180.05142408768853,-3.232021967392029e-05,0.0,0.0,0.10823467475312665,False,False,16,16
maize,93,2009,11,1,2009-11b,2010/11,180.0514564079082,183.41776894771564,1.018696391614745,30.79774444444444,32.52703133106117,28.682039664394498,28.549521919717925,-0.13251774467657432,-0.4074080518686273,0.13251774467657432,153.88639673455756,153.9762587600782,0.08986202552063105,0.0583950416849621,213.9247169493031,214.04767978976346,0.12296284046036021,330.5460134316348,1.5290327515270976,1.5281803323981766,-0.0008524191289209782,-0.05574891238069543,265.2865921214053,265.16162071183135,170.76521726456053,170.7639789308255,189.66949223592948,189.64350728702667,183.41776894771564,183.40867421559966,-0.009094732115983106,0.005530950989936391,0.005531318375929196,0.0896952104950145,False,False,12,12
maize,94,2009,12,0,2009-12a,2010/11,183.41776894771564,188.5472488101708,1.0279661010592565,30.79774444444444,32.39451358638459,28.549521919717925,28.353334516207305,-0.1961874035106248,-0.6056192292792516,0.1961874035106248,88.96872805217994,89.08446308548758,0.11573503330764368,0.13008507128455896,130.60421848051703,130.78482056792606,0.18060208740902794,238.9606316952828,1.7902190803608673,1.787864301060741,-0.0023547793001263972,-0.1315358173733534,304.09979308458236,303.755469025902,171.5668338508388,171.56123881925419,198.0734256975875,198.00008486058374,188.5472488101708,188.5215795172195,-0.025669292951306488,0.024740217699450433,0.02473108656546984,0.09215646934492887,False,False,11,11
maize,95,2009,12,1,2009-12b,2010/11,188.5472488101708,192.47504275346498,1.0208318814943234,30.79774444444444,32.19832618287397,28.353334516207305,28.207564217209395,-0.14577029899790667,-0.45272632549278513,0.14577029899790667,73.99973942070007,74.08573235453727,0.08599293383720408,0.11620707655241977,124.64635764695144,124.78054792272184,0.13419027577039344,226.42344247490416,1.7759521227480526,1.7741370537871788,-0.0018150689608738002,-0.10220258404630973,302.4927338303709,302.22684248586535,174.0887130668857,174.08240244793853,199.76951721958272,199.7112904555239,192.47504275346498,192.4546633860444,-0.020379367420588324,0.024806547125614014,0.024799241201755258,0.09267093290971706,False,False,11,11
maize,96,2010,1,0,2010-01a,2010/11,192.47504275346498,195.70495320325,1.0167809311980365,30.79774444444444,32.54543088387606,28.207564217209395,28.090452639382146,-0.11711157782724535,-0.35984030521859145,0.11711157782724535,61.64117278614714,61.710259343785395,0.06908655763825777,0.11207859051926387,117.88235962019839,117.99024889739405,0.10788927719566743,212.73769843864682,1.762501916863303,1.7609746653939131,-0.001527251469389812,-0.08665247139746875,297.54130472170107,297.3176542351385,177.74387172492388,177.7346173317724,201.70335832427932,201.65122471244558,195.70495320325,195.6867064391082,-0.018246764141792937,0.023867856900911245,0.023856634892472525,0.08924698007770021,False,False,11,11
maize,97,2010,1,1,2010-01b,2010/11,195.70495320325,199.01902507276628,1.0169340214198588,30.79774444444444,32.42831930604881,28.090452639382146,27.972774421836913,-0.11767821754523514,-0.3628871926251348,0.11767821754523514,52.387105989313035,52.45652681951657,0.06942083020353351,0.13251510823616666,116.36416190330799,116.47553210640741,0.11137020309942613,203.95213330760248,1.7127815181783743,1.7112305977690856,-0.0015509204092887252,-0.0905498099336221,291.97509960133226,291.7230614108569,183.4733875662876,183.4525089650936,205.17372997329653,205.10661945424627,199.01902507276628,198.9955363910987,-0.023488681667572564,0.028234036796112607,0.028146950906965125,0.09109710072387031,False,False,11,11
maize,98,2010,2,0,2010-02a,2010/11,199.01902507276628,202.53378061013476,1.01766039973356,30.79774444444444,32.31064108850358,27.972774421836913,27.850617217476977,-0.12215720435993617,-0.3780711253154331,0.12215720435993617,51.0594843549512,51.131547432714484,0.07206307776328202,0.14113553764530745,123.16853805645503,123.28439787923584,0.11585982278080564,204.25981367554982,1.6252878625646312,1.623837150578077,-0.0014507119865541096,-0.08925877193624958,277.09747248656384,276.88137081451106,192.05211156706147,192.00818151044746,209.06118375096196,208.98281937126018,202.53378061013476,202.50635307723914,-0.02742753289561506,0.025500717517815213,0.02547948388642784,0.0884704054891283,False,False,11,11
maize,99,2010,2,1,2010-02b,2010/11,202.53378061013476,206.57719813772462,1.0199641635850032,30.79774444444444,32.18848388414364,27.850617217476977,27.713322523585422,-0.1372946938915553,-0.4265335838299236,0.1372946938915553,51.73648395005963,51.81747694801035,0.08099299795072312,0.15654909604777997,130.38289643756534,130.51681566808492,0.13391923051958088,205.91156963389744,1.551704195884022,1.550187768276635,-0.0015164276073871275,-0.09772659063560776,265.31821056103183,265.0896073757244,201.27845000666,201.16614064612526,214.08640211753436,213.9508339920451,206.57719813772462,206.52974929380338,-0.04744884392124504,0.08891799645827839,0.08871309654203571,0.08709968816969578,False,False,11,11
maize,100,2010,3,0,2010-03a,2010/11,206.57719813772462,216.6936859404778,1.0489719479882214,30.79774444444444,32.05118919025209,27.713322523585422,27.384046745237306,-0.32927577834811583,-1.0273434049313228,0.32927577834811583,57.65232471081416,57.850625228168475,0.19830051735431198,0.3439592737135813,141.43116094210708,141.7508914824334,0.31973054032630444,213.69618577023743,1.488445731855382,1.4852360073801298,-0.0032097244752522514,-0.2156426940236011,310.6912407609565,300.6496543228257,216.67900106317796,217.0500178528305,235.48144900273365,233.76994514682954,216.6936859404778,216.09465959091136,-0.5990263495664294,0.14625480311495517,0.12629825092267435,0.0870278777117265,False,False,12,12
maize,101,2010,3,1,2010-03b,2010/11,216.6936859404778,231.26679529022513,1.0672521180601005,30.79774444444444,31.72191341190397,27.384046745237306,26.942064476726376,-0.44198226851092975,-1.3933026762032312,0.44198226851092975,63.693681026566495,63.95985703546344,0.2661760088969487,0.41790018194415124,151.9441393695749,152.37316464145985,0.4290252718849388,221.95776647169643,1.4418325293251784,1.4379394023414653,-0.0038931269837130245,-0.2700124254746234,412.7639742411893,398.49609018375264,219.72293297154042,221.39312379493248,258.3311412254702,256.8137170726965,231.26679529022513,230.73569683675433,-0.5310984534708041,0.38435874527497593,0.35551497704144014,0.0866429366507759,False,False,12,12
maize,102,2010,4,0,2010-04a,2010/11,231.26679529022513,242.73150493163078,1.0495735223338836,30.79774444444444,31.279931143393043,26.942064476726376,26.618136914381626,-0.32392756234475245,-1.03557632802901,0.32392756234475245,69.36046134412648,69.55554099292581,0.19507964879933581,0.2812548316705442,161.11165923458347,161.4257366322085,0.3140773976250273,229.1549502154333,1.4059149427383602,1.403285688948835,-0.0026292537895251655,-0.18701371680452136,384.4239208663573,373.3733223662355,233.92290547264085,235.53333670241076,264.0231085513841,263.1013338351757,242.73150493163078,242.40888378095784,-0.32262115067294417,0.34216862183292623,0.31909265702287654,0.08601154358019503,False,False,12,12
maize,103,2010,4,1,2010-04b,2010/11,242.73150493163078,252.8366352231955,1.0416308970457335,30.79774444444444,30.95600358104829,26.618136914381626,26.34809321347554,-0.2700437009060813,-0.8723467814540696,0.2700437009060813,75.77305540488156,75.9356844505605,0.16262904567894054,0.21462648537789256,170.79439770610406,171.05420017056852,0.25980246446445676,236.86293283729918,1.3726113962775601,1.3706031524137008,-0.002008243863859338,-0.14630826097652802,355.311590874074,345.4155782302937,250.67623448732255,252.30206965158823,271.6033057646728,270.9247713673293,252.8366352231955,252.59914818412526,-0.23748703907023128,0.2951737947987089,0.273855980907628,0.08532972885806082,False,False,12,12
maize,104,2010,5,0,2010-05a,2010/11,252.8366352231955,262.7856339182463,1.0393495139114952,30.79774444444444,30.68595988014221,26.34809321347554,26.095089269584562,-0.2530039438909843,-0.8244941493738659,0.2530039438909843,77.15168213974007,77.3009344329516,0.1492522932115321,0.1934530642393521,175.11289551709683,175.3561757675095,0.2432802504126812,238.99685506171943,1.3517245210730133,1.3499164123031087,-0.0018081087699046705,-0.1337631108792326,326.5955221655132,316.4807526469081,269.929051684226,271.6549572249888,281.26234578048343,280.62011630937263,262.7856339182463,262.5608536033575,-0.2247803148887897,0.2398018317135809,0.21756240973827526,0.08555080996148247,False,False,11,11
maize,105,2010,5,1,2010-05b,2010/11,262.7856339182463,272.01958438894115,1.0351387187077647,30.79774444444444,30.432955936251226,26.095089269584562,25.870757703793885,-0.22433156579067365,-0.7371336726560093,0.22433156579067365,77.9052042505266,78.05732643566772,0.15212218514112408,0.19526575484216874,179.24945267401182,179.46544811901308,0.2159954450012549,239.3555440530118,1.3235559528031675,1.3220188138245712,-0.0015371389785963085,-0.11613706057086534,286.32686989770474,276.78613644584453,289.8787194615777,291.3664304989989,289.1683495488031,288.450371688368,272.01958438894115,271.7682921377889,-0.2512922511522788,0.16107579492059695,0.1395244967932626,0.08467963521275298,False,False,12,12
maize,106,2010,6,0,2010-06a,2010/11,272.01958438894115,281.35093432469654,1.0343039636529006,30.79774444444444,30.208624370460548,25.870757703793885,25.653528083332404,-0.21722962046148156,-0.7190980224637411,0.21722962046148156,70.39120198653777,70.53850824914733,0.14730626260956114,0.20926800289293723,174.84228951308532,175.05153220058656,0.20924268750124497,230.726396791944,1.3081389960535859,1.3066314806706054,-0.00150751538298044,-0.1152412234119108,249.00697910022546,238.59897319549194,311.098985481675,312.69878343306794,298.6805842053851,297.8788213855527,281.35093432469654,281.0703173377552,-0.2806169869413111,0.0808692894556357,0.05697408095797527,0.08422150287753825,False,False,12,12
maize,107,2010,6,1,2010-06b,2010/11,281.35093432469654,290.2868439785482,1.0317607250009664,30.79774444444444,29.99139474999907,25.653528083332404,25.45378393609633,-0.19974414723606887,-0.6660048620648931,0.19974414723606887,64.30771617458873,64.44316530783757,0.13544913324884078,0.21062656444074382,171.68185310487848,171.87483790070794,0.19298479582946015,223.27762911813772,1.2895391950622388,1.2881441739433053,-0.001395021118933526,-0.1081798152607681,224.19900892059403,223.9834247151808,327.5528787251924,327.01989906603023,306.8821047642727,306.41260419586035,290.2868439785482,290.12251877960387,-0.16432519894431152,0.033985420755810555,0.028457288506819115,0.08338281485375154,False,False,12,12
maize,108,2010,7,0,2010-07a,2010/11,290.2868439785482,296.97106189110787,1.0230262516239064,30.79774444444444,29.791650602763,25.45378393609633,25.30933059876492,-0.1444533373314147,-0.4848785965488515,0.1444533373314147,53.5613928962696,53.661127042514025,0.09973414624442256,0.18620528864433017,163.63445637087023,163.7739718044483,0.13951543357808305,204.16846096061195,1.2382220026022361,1.2372075607056439,-0.0010144418965922775,-0.08192730338019641,215.211656813438,215.07294429343207,332.9278476003961,332.4926851364027,309.3846094430045,309.0087369678086,296.97106189110787,296.83950652478933,-0.13155536631853693,0.06996737704984379,0.06788630197308937,0.08125766565075294,False,False,13,13
maize,109,2010,7,1,2010-07b,2010/11,296.97106189110787,299.03120556741897,1.006937186617417,30.79774444444444,29.647197265431583,25.30933059876492,25.265626039311712,-0.04370455945320827,-0.14741548437756535,0.04370455945320827,46.94395402471121,46.97412873029143,0.030174705580222394,0.0642781508441715,159.99652899703653,160.03760430582736,0.04107530879082333,187.14584880207912,1.1630449735697221,1.1627581474552695,-0.00028682611445263184,-0.02466165289999744,202.20524931923123,202.16421920878904,328.02017102090235,327.9640461325302,302.85718668056813,302.804080747782,299.03120556741897,299.01261849094385,-0.018587076475114372,0.1629565509074937,0.1624232257489178,0.07825721383796179,False,False,13,13
maize,110,2010,8,0,2010-08a,2010/11,299.03120556741897,281.0128727233929,0.9397443059167158,30.79774444444444,29.60349270597838,25.265626039311712,25.66123997481701,0.3956139355053024,1.3363758777875856,0.3956139355053024,37.49699715327324,37.327660525104115,-0.16933662816912687,-0.45160050410688657,149.16048949649658,148.780284602047,-0.3802048944495766,170.13156553846815,1.134707799537211,1.1374858218035144,0.002778022266303415,0.2448226995034693,286.50489007897477,287.26162893787006,237.8115957108654,237.83119808507806,247.55025458448728,247.71728425563646,281.0128727233929,281.0713331082951,0.05846038490221872,0.6697253296534716,0.6703213600402629,0.06923612907753515,False,False,12,12
maize,111,2010,8,1,2010-08b,2010/11,281.0128727233929,265.7349988657222,0.9456328327253926,30.79774444444444,29.99910664148368,25.66123997481701,26.022379274344804,0.3611392995277917,1.2038335135900256,0.3611392995277917,33.2758773485732,33.23154798251111,-0.044329366062086706,-0.1332177228498754,130.13452861148667,129.78811951514675,-0.3464090963399258,151.49853393343346,1.1563384240612704,1.1592771535915172,0.002938729530246764,0.2541409564100977,247.6904725497083,248.4159537014798,234.77963756084733,234.61425861375386,237.3618045586195,237.37459763129905,265.7349988657222,265.73947644116004,0.0044775754378179045,0.7631958676214529,0.7636163991343183,0.05001798951262657,False,False,11,11
maize,112,2010,9,0,2010-09a,2010/11,265.7349988657222,268.63887295286423,1.0109277065480162,30.79774444444444,30.36024594101147,26.022379274344804,25.951769638944075,-0.07060963540073073,-0.2325726726256498,0.07060963540073073,102.55972510269591,102.6082994061388,0.04857430344289071,0.047361967277361465,228.42947954366747,228.4968780208884,0.06739847722093373,255.05850377925708,1.1133404373136082,1.1130211489198985,-0.00031928839370976014,-0.028678415245580655,168.10609545782864,167.92526528869521,300.51320360034566,300.5245965291336,274.03178197184224,274.0047302810459,268.63887295286423,268.6294048610855,-0.009468091778728649,0.0028398525523111143,0.0028287365808297867,0.03322302751656971,False,False,14,14
maize,113,2010,9,1,2010-09b,2010/11,268.63887295286423,265.5778594087361,0.9886054705691637,30.79774444444444,30.289636305610742,25.951769638944075,26.026227708433286,0.07445806948921198,0.24582028234990605,0.07445806948921198,201.21333490448725,201.14571256354185,-0.06762234094540531,-0.033607286006916266,330.1738932470219,330.1023114644746,-0.07158178254729819,362.2237446781939,1.0951905103075772,1.09542340101377,0.00023289070619281205,0.02126485794032366,188.63955632898254,188.61934103018302,277.70651087980565,277.7057469784222,259.893119969641,259.8884657887744,265.5778594087361,265.57623044543277,-0.0016289633033466089,0.0,0.0,0.07228896120426428,False,False,16,16
maize,114,2010,10,0,2010-10a,2010/11,265.5778594087361,266.45425774997386,1.0032999676373207,30.79774444444444,30.36409437509995,26.026227708433286,26.004800456218206,-0.021427252215079885,-0.07056773026186905,0.021427252215079885,306.93312530294537,306.95334981713756,0.02022451419219351,0.0065892249890694456,436.13428392976243,436.1543542910424,0.020070361279977078,478.3806352514779,1.095439184695482,1.0953895184551852,-4.966624029689726e-05,-0.004533911237683526,263.2263349764211,263.21619066080086,269.2957345926639,269.2957125684699,268.08185466941535,268.07980818693613,266.45425774997386,266.45354148110613,-0.0007162688677340157,0.0,1.2414691402170275e-16,0.1996330138434808,False,False,17,17
maize,115,2010,10,1,2010-10b,2010/11,266.45425774997386,270.2816438490278,1.0143641393887777,30.79774444444444,30.34266712288487,26.004800456218206,25.912245748231005,-0.09255470798720174,-0.30503155049740394,0.09255470798720174,413.6897106007908,413.7770700991737,0.08735949838290935,0.021117155235995458,540.4249348435116,540.5116184406878,0.08668359717626117,588.6207548032656,1.0881185896744092,1.0879461637770889,-0.00017242589732036073,-0.01584624129727943,261.73035923801274,261.69510555838144,281.30446844601397,281.30436762513165,277.3896466044137,277.3825152117816,270.2816438490278,270.2791478616066,-0.002495987421184509,0.0,1.293418147558346e-16,0.1996330138434808,False,False,17,17
maize,116,2010,11,0,2010-11a,2010/11,270.2816438490278,270.8920638786658,1.002258459068641,30.79774444444444,30.250112414897668,25.912245748231005,25.89763592811646,-0.014609820114543724,-0.04829674651836545,0.014609820114543724,361.7482402432287,361.76191733102684,0.013677087798157572,0.0037808304993996677,484.4095527410517,484.42300766825275,0.013454927201053124,537.9150735706999,1.1089886794504067,1.1089582860454041,-3.0393405002548946e-05,-0.0027406415922668686,215.3696156201115,215.3637596013946,286.18972244067834,286.18959620481274,272.0257010765649,272.0244288841291,270.8920638786658,270.8916186113132,-0.0004452673525747741,1.2167779413242285e-16,1.2169508802283552e-16,0.11406193458033753,False,False,16,16
maize,117,2010,11,1,2010-11b,2010/11,270.8920638786658,273.6023309893545,1.0100049705107002,30.79774444444444,30.235502594783128,25.89763592811646,25.833261695194622,-0.06437423292184119,-0.21290941905145777,0.06437423292184119,142.999708179009,143.04370020145413,0.043992022445138446,0.03076371483924193,211.5853648147163,211.64397826819214,0.05861345347582869,332.6216573943571,1.5549498019483503,1.5545320340409985,-0.0004177679073518181,-0.026866970678304562,275.38474260275035,275.32131220252484,279.4484195929616,279.44719235886134,278.63568419491935,278.62201632759405,273.6023309893545,273.59754723579067,-0.004783753563856408,0.0029606929023653296,0.002960714993879363,0.0992674207566231,False,False,13,13
maize,118,2010,12,0,2010-12a,2010/11,273.6023309893545,277.8265756086442,1.015439359028904,30.79774444444444,30.171128361861285,25.833261695194622,25.734500624253375,-0.09876107094124251,-0.3273363520142136,0.09876107094124251,80.32796715191392,80.38514029100227,0.057173139088348535,0.07117463707281967,133.8328080367679,133.9226176532009,0.08980961643300134,240.91513438288212,1.7629631905907455,1.761835800896631,-0.0011273896941144113,-0.06394856682950016,310.60504353095763,310.43408304157964,279.4382407799883,279.42884877411404,285.67160133018217,285.62989562760714,277.8265756086442,277.8119786127429,-0.014596995901285936,0.023894625669910238,0.023892025789047096,0.104063070270517,False,False,11,11
maize,119,2010,12,1,2010-12b,2010/11,277.8265756086442,281.33428894252427,1.012625550043928,30.79774444444444,30.07236729092004,25.734500624253375,25.65390752810852,-0.08059309614486128,-0.26799717948774626,0.08059309614486128,68.52009622364363,68.56675185679485,0.04665563315121801,0.06809043729147443,130.8143455883616,130.88763571622565,0.07329012786405542,228.2694505046028,1.7096308323763891,1.70871893913734,-0.0009118932390490553,-0.05333860514094277,303.0339347897394,302.89490346067265,284.05228343437057,284.03239509526264,287.84861370544434,287.80489676834463,281.33428894252427,281.31898801453934,-0.015300927984924328,0.023848130955590296,0.023845775830017787,0.10457095760912662,False,False,11,11
maize,120,2011,1,0,2011-01a,2010/11,281.33428894252427,286.90562344382477,1.0198032544210731,30.79774444444444,29.990399194775186,25.65390752810852,25.528448814221598,-0.12545871388691823,-0.4183295896533954,0.12545871388691823,59.55079351887514,59.62342201946295,0.07262850058781112,0.12196059245590218,127.04963731644435,127.16389064550242,0.11425332905807295,214.4833831124318,1.654603890600601,1.653189754966495,-0.001414135634106195,-0.0854667175714715,290.480370728205,290.2633051544505,298.9453917150344,298.7928854970601,297.2523875176685,297.0869694285382,286.90562344382477,286.8477271126292,-0.05789633119559312,0.0238378645067649,0.023768972065579017,0.09946665312870748,False,False,11,11
maize,121,2011,1,1,2011-01b,2010/11,286.90562344382477,298.37362944926235,1.0399713531850066,30.79774444444444,29.864940480888265,25.528448814221598,25.27953507614655,-0.24891373807504438,-0.8334647049919084,0.24891373807504438,52.97068882971567,53.11478588771986,0.14409705800419204,0.272031686179161,128.37980662827576,128.6098160534028,0.2300094251270366,205.60536041243222,1.5724754630100475,1.5697988506136924,-0.0026766123963550825,-0.17021648091293493,468.5456429516258,461.68089507301625,282.45278287200887,284.3918717280794,319.67135488793224,319.8496763970668,298.37362944926235,298.43604197745947,0.062412528197114625,0.5408447288176723,0.5285068023907719,0.10255013454646518,False,False,11,11
maize,122,2011,2,0,2011-02a,2010/11,298.37362944926235,306.750950510707,1.0280766134624817,30.79774444444444,29.616026742813215,25.27953507614655,25.105143749257532,-0.17439132688901884,-0.5888410636694795,0.17439132688901884,57.90098346212936,58.001939228333725,0.10095576620436475,0.17435932892296335,139.53219425533914,139.6988898971701,0.1666956418309553,205.8278080223734,1.45392419777167,1.452266638200986,-0.0016575595706840307,-0.11400591401012919,442.3612155895803,437.4132007358861,292.29573670505675,294.3853593921271,322.3088324819614,322.9909276608789,306.750950510707,306.98968382332816,0.23873331262115016,0.5527294776701941,0.5430362278868319,0.09666580333369389,False,False,11,11
maize,123,2011,2,1,2011-02b,2010/11,306.750950510707,315.4537727388246,1.0283709706966788,30.79774444444444,29.4416354159242,25.105143749257532,24.930171164060198,-0.1749725851973383,-0.594303212866702,0.1749725851973383,64.94472248510863,65.04816892016083,0.10344643505220574,0.1592838202918263,151.05329981183144,151.22087331147608,0.16757349964464652,207.40424881906165,1.3576224262440983,1.356180157352334,-0.0014422688917643534,-0.10623490477793829,313.0368682017191,308.1893172479682,336.26097904551693,337.2322545341072,331.6161568767573,331.4236670768794,315.4537727388246,315.38640130886733,-0.06737142995729073,0.3202830431496711,0.309903274033742,0.0945384361945091,False,False,12,12
maize,124,2011,3,0,2011-03a,calm,315.4537727388246,323.85568062038385,1.0266343553561348,30.79774444444444,29.266662830726865,24.930171164060198,24.766880683820286,-0.16329048023991286,-0.5579402106224264,0.16329048023991286,75.74059636782131,75.83713616598301,0.09653979816170022,0.12746110116808576,166.43795617641047,166.59465389834924,0.15669772193876952,215.11930165254714,1.281467089812041,1.2803071327917923,-0.0011599570202487364,-0.09051789386326518,314.0196015115061,309.1992685973704,345.81912940836594,346.59037225960924,339.45922382899397,339.1121515271615,323.85568062038385,323.7342053147425,-0.12147530564135423,0.23243672396647916,0.22150525443447094,0.09360029913537754,False,False,12,12
maize,125,2011,3,1,2011-03b,calm,323.85568062038385,327.3222386162178,1.0107040209675908,30.79774444444444,29.103372350486953,24.766880683820286,24.701044241759185,-0.06583644206109651,-0.2262158531603811,0.06583644206109651,86.6744955318195,86.71922530028465,0.04472976846514598,0.05160660952301131,181.52545442222015,181.58827509403207,0.06282067181192019,223.31663391787458,1.2222424082525536,1.2218342231336294,-0.00040818511892415366,-0.033396412705703614,271.1491681625582,269.07031340464687,349.41287300567586,349.69718357922375,333.76013203705236,333.57180954430834,327.3222386162178,327.25632574375743,-0.06591287246038746,0.15560060241048115,0.15061264214950243,0.09336076159104226,False,False,13,13
maize,126,2011,4,0,2011-04a,calm,327.3222386162178,328.3174436500448,1.0030404442974432,30.79774444444444,29.037535908425852,24.701044241759185,24.682304302058345,-0.01873993970084576,-0.06453694886489308,0.01873993970084576,94.68041957243051,94.69315162686158,0.012732054431069173,0.01344739967204006,193.07082757061977,193.0886939440644,0.017866373444633155,230.50122495567769,1.1875377524847757,1.1874314583681742,-0.00010629411660145749,-0.008950798943364134,238.34449006822442,237.69322621660314,353.1209794454555,353.19920535843784,330.16568157000927,330.0980095300709,328.3174436500448,328.2937584360664,-0.023685213978410502,0.0888945848458814,0.08727832319249157,0.09325027871835134,False,False,13,13
maize,127,2011,4,1,2011-04b,calm,328.3174436500448,327.7405509907876,0.998242881484323,30.79774444444444,29.018795968725005,24.682304302058345,24.693158658397547,0.010854356339206095,0.037404571681417705,0.010854356339206095,102.8522739591325,102.84472268249388,-0.007551276638622539,-0.007341866492541503,204.71824474638606,204.70787513841663,-0.010369607969437311,238.2081220070357,1.158542457751692,1.1585993335679843,5.687581629221228e-05,0.004909256101203876,210.59123206167632,210.60027357134,355.68866562121826,355.67871755588186,326.66917890930984,326.6630287589735,327.7405509907876,327.73839843816984,-0.0021525526177583743,0.025615001104539844,0.025852484023436824,0.09299991299415795,False,False,14,14
maize,128,2011,5,0,2011-05a,calm,327.7405509907876,327.25684564061254,0.9985241211418215,30.79774444444444,29.02965032506421,24.693158658397547,24.70227809964606,0.009119441248511466,0.031414230438172853,0.009119441248511466,106.48870739031914,106.48236307827474,-0.006344312044390676,-0.005957732232711312,211.61872639685106,211.61001952282953,-0.008706874021527256,240.30150455009561,1.131490045746781,1.131535210744859,4.51649980781621e-05,0.003991639011579046,206.15064861613232,206.15791150324173,356.4105074766834,356.4075583133685,326.35853570457317,326.35762895134314,327.25684564061254,327.256528276982,-0.00031736363052914385,0.0032218041853786772,0.0032958051038802566,0.09257878453143205,False,False,14,14
maize,129,2011,5,1,2011-05b,calm,327.25684564061254,326.68343962277066,0.9982478410292093,30.79774444444444,29.038769766312726,24.70227809964606,24.71311054439257,0.01083244474651214,0.03730338727737231,0.01083244474651214,106.60309536874483,106.5954797083748,-0.007615660370035471,-0.007143939248379762,215.00884004048362,214.99849286402264,-0.010347176460982155,240.62272110730478,1.1156243975876825,1.1156765091674488,5.2111579766256355e-05,0.004671068495717498,203.59401068908394,203.60178346085655,356.12467574334505,356.12481853896605,325.61854273249287,325.62021152334415,326.68343962277066,326.6840236995686,0.000584076797963462,0.002239948862194146,0.0022399466001851737,0.09241563015654913,False,False,15,15
maize,130,2011,6,0,2011-06a,calm,326.68343962277066,326.0127248173919,0.9979468968302978,30.79774444444444,29.04960221105923,24.71311054439257,24.7258114876943,0.01270094330172904,0.04372157391158275,0.01270094330172904,99.38158847990528,99.3726591871345,-0.008929292770773145,-0.008984856156307692,210.75400785481037,210.74186335890764,-0.012144495902731478,231.9589361151178,1.0975963296958189,1.0976576837255576,6.135402973872495e-05,0.0055898537630613455,200.9993854810758,201.00846890114454,355.70904313898467,355.70924071042396,324.76711160740285,324.76908634856807,326.0127248173919,326.01341597679976,0.0006911594078360395,0.002241482928114845,0.0022414794789736184,0.09276570767443423,False,False,15,15
maize,131,2011,6,1,2011-06b,calm,326.0127248173919,324.05493448694375,0.9939947425931157,30.79774444444444,29.06230315436097,24.7258114876943,24.763072660469547,0.0372611727752512,0.12821135536761455,0.0372611727752512,93.87657454384373,93.85037838559096,-0.026196158252773216,-0.027904893611705728,208.03390384136392,207.99826756057172,-0.035636280792203934,224.478658613796,1.0766470581408605,1.076825915148274,0.00017885700741349098,0.016612408501105166,197.87556617396214,197.90179375537176,351.05490615522024,351.09309837862037,320.4190381589686,320.45483745397064,324.05493448694375,324.06746424019445,0.01252975325070338,0.002232818290279969,0.002232812083795069,0.09301151660185868,False,False,15,15
