crop,country,t,year,month,step_of_year,episode,cut,cover_mmt,target_mmt,lean_gap_mmt,safety_mmt,surplus_mmt,offers_mmt,unmet_other_mmt,ask_t,ask_next,p_t,p_next,ask_at_clip,implied_r_step_ask,implied_r_step_ask_carry,implied_r_step_world,implied_r_annual_ask,convenience_yield_usd_t,convenience_yield_frac
maize,Kazakhstan,105,2010,5,9,2010/11,0.0,0.07,0.07,0.0,0.07,0.09797677318488102,0.09797677318488102,0.3627418069156588,192.83614287041803,199.69073712589486,272.01958438894115,281.35093432469654,False,0.03554621116894552,0.027767586385893495,0.03430396365290056,1.3124247897180843,-4.952852291163424,-0.025684253052559967
maize,Canada,105,2010,5,9,2010/11,0.0,5.321731967462744,5.937677777777785,4.011944444444452,1.9257333333333335,0.0,0.0,0.36271191961475246,218.36817528384785,226.36331783803956,272.01958438894115,281.35093432469654,False,0.036613130754054035,0.029743997932615063,0.03430396365290056,1.3702870167349204,-6.040208855683687,-0.027660664599281775
maize,Australia,105,2010,5,9,2010/11,0.0,0.11024692816548913,0.11024692816548913,0.05864692816548913,0.0516,0.21477689678544587,0.21477689678544587,0.3627418069156588,192.5471063821982,199.44662303769522,272.01958438894115,281.35093432469654,False,0.03583287635495158,0.028042574915559726,0.03430396365290056,1.3278370915250846,-4.9983768505341,-0.025959241582226247
maize,Argentina,105,2010,5,9,2010/11,0.5,1.0959999999999999,1.0959999999999999,0.0,1.0959999999999999,16.03956007860796,8.01978003930398,0.3627418069156588,223.05317835736332,224.50906631994036,272.01958438894115,281.35093432469654,False,0.0065270890704121065,-0.00019776466647025703,0.03430396365290056,0.16899115567010825,0.5088061590008124,0.0022810979998035786
maize,Brazil,105,2010,5,9,2010/11,0.0,12.350605623584311,12.350605623584311,4.857272290250978,7.493333333333334,32.39143517268714,32.39143517268714,0.3627418069156588,193.57282687996616,200.311104690992,272.01958438894115,281.35093432469654,False,0.034810039816199234,0.02706101830229546,0.03430396365290056,1.2732919134059788,-4.835001088359235,-0.024977684968962105
maize,India,105,2010,5,9,2010/11,0.95,5.065773380677983,5.065773380677983,2.5191067140113166,2.5466666666666673,2.3377814630224423,0.11688907315112222,0.3627418069156588,271.50570362969654,274.8405515030984,272.01958438894115,281.35093432469654,False,0.012282791222501421,0.006758045407047497,0.03430396365290056,0.3404310952798515,-1.2692109908400084,-0.004674712073714188
maize,Thailand,105,2010,5,9,2010/11,0.0,1.3866661107532912,1.3866661107532912,0.746666110753291,0.6400000000000001,0.1402370632025105,0.1402370632025105,0.3627418069156588,206.38530008888569,212.1144902863258,272.01958438894115,281.35093432469654,False,0.027759681503346734,0.020491722015175906,0.03430396365290056,0.9292914368313085,-3.7992208222549095,-0.018408388681842493
maize,Vietnam,105,2010,5,9,2010/11,0.0,1.7897056044825033,2.051603946684719,1.1822706133513858,0.8693333333333334,0.0,0.0,0.3622057473579301,218.0460095170646,226.0991419092773,272.01958438894115,281.35093432469654,False,0.036933179424145646,0.03005389737114106,0.03430396365290056,1.3879130361345635,-6.098869872385478,-0.02797056403780768
maize,China,105,2010,5,9,2010/11,0.0,27.6,27.6,0.0,27.6,30.93606519984398,30.93606519984398,0.3627418069156588,193.14764488724887,199.99165960845536,272.01958438894115,281.35093432469654,False,0.03543410909929401,0.02766802942032287,0.03430396365290056,1.3064243588715185,-4.941623794358037,-0.025584696086989517
maize,Egypt,105,2010,5,9,2010/11,0.5,0.7512563292376722,2.4277808530916127,0.6037808530916124,1.824,0.0,0.0,0.3327499307815022,218.29779819200957,226.3056086227322,272.01958438894115,281.35093432469654,False,0.03668296472545807,0.029811617362253573,0.03430396365290056,1.3741223111611474,-6.053023351155929,-0.027728284028920133
maize,Indonesia,105,2010,5,9,2010/11,0.0,4.300760687848689,4.489333333333356,3.0333333333333563,1.456,0.0,0.0,0.3626942215543618,203.23937211553272,213.95769924002116,272.01958438894115,281.35093432469654,False,0.05273745442588518,0.045356994703015685,0.03430396365290056,2.4330631346308937,-8.794911765914378,-0.04327366136968212
maize,Mexico,105,2010,5,9,2010/11,0.0,11.538326733470072,15.112444444444542,10.211111111111208,4.9013333333333335,0.0,0.0,0.26382703003641156,219.20612597725307,227.05043740663186,272.01958438894115,281.35093432469654,False,0.03578509220218051,0.0289422177464016,0.03430396365290056,1.3252611995569596,-5.887632000259487,-0.02685888441306811
maize,Nigeria,105,2010,5,9,2010/11,0.0,2.6386560376799197,2.6386560376799197,1.4413227043465864,1.1973333333333334,0.6181616312769962,0.6181616312769962,0.3627418069156588,192.325275239691,199.25985359895097,272.01958438894115,281.35093432469654,False,0.03605651077643102,0.02825722387495344,0.03430396365290056,1.3399289048085725,-5.033900702510607,-0.026173890541619976
maize,RestOfWorld,105,2010,5,9,2010/11,0.0,39.152214611051264,60.98508703552601,36.861407035526014,24.12367999999999,0.0,0.0,0.12952018523333597,218.37150754469536,226.36605029193453,272.01958438894115,281.35093432469654,False,0.03660982532532486,0.02974079732407353,0.03430396365290056,1.3701056292388656,-6.039602106521016,-0.027657463990739983
maize,USA,106,2010,6,10,2010/11,0.0,84.1604830834039,84.1604830834039,41.65797641673723,42.50250666666667,1.2786256231375859,1.2786256231375859,0.16043411868291066,330.83794281409945,351.52105879154635,281.35093432469654,290.2868439785482,False,0.06251736364189919,0.05798342177525284,0.03176072500096638,3.2861253131870276,-18.493870263250813,-0.05590008844191934
maize,Russia,106,2010,6,10,2010/11,0.0,0.6533333333333333,0.6533333333333333,0.0,0.6533333333333333,1.18010902467427,1.18010902467427,0.16043411868291066,199.42386471894432,206.48761095887482,281.35093432469654,290.2868439785482,False,0.03542076696731211,0.027899099477245226,0.03176072500096638,1.3057111957637417,-5.148279855099361,-0.025815766143911754
maize,EU,106,2010,6,10,2010/11,0.0,21.189332506419742,21.189332506419742,10.759412506419743,10.42992,0.49857503628450317,0.49857503628450317,0.16043411868291066,229.23316794478663,231.97327737528298,281.35093432469654,290.2868439785482,False,0.01195337243324368,0.00540981674517127,0.03176072500096638,0.33000125147823356,-0.7625403306113583,-0.0033264834118377873
maize,Ukraine,106,2010,6,10,2010/11,0.0,1.2595589043587778,1.2595589043587778,0.28489223769211103,0.9746666666666669,2.8444347408885347,2.8444347408885347,0.16043411868291066,200.36869760502205,207.39164067678695,281.35093432469654,290.2868439785482,False,0.03505010091750416,0.02756390163623279,0.03176072500096638,1.285982645054888,-5.105508285087751,-0.025480568302899357
maize,Kazakhstan,106,2010,6,10,2010/11,0.0,0.07,0.07,0.0,0.07,0.0824646775342315,0.0824646775342315,0.16043411868291066,199.69073712589486,206.7031947471532,281.35093432469654,290.2868439785482,False,0.03511658939311402,0.02760497407440088,0.03176072500096638,1.2895095197609359,-5.096435252246039,-0.0255216407410675
maize,Canada,106,2010,6,10,2010/11,0.0,4.949712955488685,5.436184722222229,3.510451388888895,1.9257333333333335,0.0,0.0,0.16042497267958425,226.36331783803956,234.58144581720188,281.35093432469654,290.2868439785482,False,0.036305034126784985,0.02967851877824601,0.03176072500096638,1.3534370630447081,-6.246537733666372,-0.027595185444912504
maize,Australia,106,2010,6,10,2010/11,0.0,0.14566249999999994,0.14566249999999994,0.09406249999999995,0.0516,0.16309393378883222,0.16309393378883222,0.16043411868291066,199.44662303769522,206.49462007802873,281.35093432469654,290.2868439785482,False,0.03533776071506334,0.02781695150228214,0.03176072500096638,1.3012790937080818,-5.132483242338282,-0.02573361816894863
maize,Argentina,106,2010,6,10,2010/11,0.5,1.0959999999999999,1.0959999999999999,0.0,1.0959999999999999,16.804427335385064,8.402213667692532,0.16043411868291066,224.50906631994036,227.09334003705465,281.35093432469654,290.2868439785482,False,0.011510776644679144,0.004829531986780156,0.03176072500096638,0.3161104534687458,-0.6165464956143865,-0.002746198653446657
maize,Brazil,106,2010,6,10,2010/11,0.0,15.008004800778334,15.008004800778334,7.514671467445001,7.493333333333334,30.235902653181494,30.235902653181494,0.16043411868291066,200.311104690992,207.227774334475,281.35093432469654,290.2868439785482,False,0.03452963655785779,0.027041284864555815,0.03176072500096638,1.2585539959716092,-4.999354842043402,-0.02495795153122244
maize,India,106,2010,6,10,2010/11,0.95,4.402578936233541,4.402578936233541,1.8559122695668737,2.5466666666666673,2.397866046630779,0.11989330233153905,0.16043411868291066,274.8405515030984,277.1281368563832,281.35093432469654,290.2868439785482,False,0.008323318159471071,0.0028656082553228934,0.03176072500096638,0.22010008062148123,-0.21500087098661425,-0.0007822749219894155
maize,Thailand,106,2010,6,10,2010/11,0.0,1.2199994440866233,1.2199994440866233,0.5799994440866232,0.6400000000000001,0.15682708334320483,0.15682708334320483,0.16043411868291066,212.1144902863258,217.7575995397176,281.35093432469654,290.2868439785482,False,0.026604072384561528,0.0195324197220057,0.03176072500096638,0.8778962081838109,-3.701204065295258,-0.017449086388672146
maize,Vietnam,106,2010,6,10,2010/11,0.0,1.6199499501719428,1.8252150577958313,0.955881724462498,0.8693333333333334,0.0,0.0,0.16013420504248907,226.0991419092773,234.3648215556168,281.35093432469654,290.2868439785482,False,0.03655776654674847,0.029923508728105785,0.03176072500096638,1.3672506247355205,-6.294639767361815,-0.0278401753947724
maize,China,106,2010,6,10,2010/11,0.0,27.6,27.6,0.0,27.6,24.76153844607336,24.76153844607336,0.16043411868291066,199.99165960845536,207.0042499657648,281.35093432469654,290.2868439785482,False,0.03506441404125926,0.027564101263532814,0.03176072500096638,1.2867414432531663,-5.095941066458494,-0.025480767930199447
maize,Egypt,106,2010,6,10,2010/11,0.5,0.4563763533669164,1.952780853091611,0.12878085309161103,1.824,0.0,0.0,0.1445586890656198,226.3056086227322,234.53412426064983,281.35093432469654,290.2868439785482,False,0.03636019313880623,0.029731987991223674,0.03176072500096638,1.3564452758659713,-6.257045619953601,-0.02764865465789029
maize,Indonesia,106,2010,6,10,2010/11,0.0,3.9972908824622424,4.110166666666686,2.6541666666666863,1.456,0.0,0.0,0.16040563504489813,213.95769924002116,224.40883856682677,281.35093432469654,290.2868439785482,False,0.04884675505451841,0.041836023469125516,0.03176072500096638,2.1411518663945164,-8.505394120055541,-0.039752690135792
maize,Mexico,106,2010,6,10,2010/11,0.0,10.65314766980891,13.836055555555639,8.934722222222305,4.9013333333333335,0.0,0.0,0.09545871504592623,227.05043740663186,235.14488386344755,281.35093432469654,290.2868439785482,False,0.03565043322210859,0.029043971604447938,0.03176072500096638,1.318016848608624,-6.121424712218527,-0.026960638271114504
maize,Nigeria,106,2010,6,10,2010/11,0.0,2.326850482124361,2.326850482124361,1.1295171487910278,1.1973333333333334,0.6675237976076804,0.6675237976076804,0.16043411868291066,199.25985359895097,206.33324552666323,281.35093432469654,290.2868439785482,False,0.035498329442461785,0.027970470855257057,0.03176072500096638,1.3098600206847886,-5.158267232714422,-0.02588713752192368
maize,RestOfWorld,106,2010,6,10,2010/11,0.0,35.388434711012124,54.702878702192706,30.579198702192713,24.12367999999999,0.0,0.0,0.0811883765360358,226.36605029193453,234.58368642939575,281.35093432469654,290.2868439785482,False,0.03630242311894083,0.02967598775875535,0.03176072500096638,1.3532947575021077,-6.246040199353018,-0.027592654425421876
maize,USA,107,2010,6,11,2010/11,0.0,71.90324002784831,71.90324002784831,29.400733361181636,42.50250666666667,1.350780043721116,1.350780043721116,0.05925526729180787,351.52105879154635,367.6450885324411,290.2868439785482,296.97106189110787,False,0.04586931376551284,0.0416021440967691,0.02302625162390637,1.9339864198452896,-13.891694201745622,-0.039518810763435545
maize,Russia,107,2010,6,11,2010/11,0.0,0.6533333333333333,0.6533333333333333,0.0,0.6533333333333333,1.0366613292822513,1.0366613292822513,0.05925526729180787,206.48761095887482,213.63122354729626,290.2868439785482,296.97106189110787,False,0.03459584115118752,0.027331482805258656,0.02302625162390637,1.2620254111072327,-5.2134300655904156,-0.02524814947192522
maize,EU,107,2010,6,11,2010/11,0.0,18.473207506419765,18.473207506419765,8.043287506419766,10.42992,0.9161138109116251,0.9161138109116251,0.05925526729180787,231.97327737528298,234.66314296018217,290.2868439785482,296.97106189110787,False,0.011595583833337697,0.005129321783794216,0.02302625162390637,0.31876129965217426,-0.7065879237006527,-0.003045988450460805
maize,Ukraine,107,2010,6,11,2010/11,0.0,1.0057394599143321,1.0057394599143321,0.03107279324766532,0.9746666666666669,2.8637806226856988,2.8637806226856988,0.05925526729180787,207.39164067678695,214.48249103983795,290.2868439785482,296.97106189110787,False,0.034190627644929306,0.026957934971757913,0.02302625162390637,1.2408580363135129,-5.158784444974344,-0.024874601638424473
maize,Kazakhstan,107,2010,6,11,2010/11,0.0,0.07,0.07,0.0,0.07,0.06714298655317186,0.06714298655317186,0.05925526729180787,206.7031947471532,213.80868760568444,290.2868439785482,296.97106189110787,False,0.03437534125789843,0.027118559369089912,0.02302625162390637,1.2504833784419338,-5.174861202807989,-0.025035226035756565
maize,Canada,107,2010,6,11,2010/11,0.0,4.57089400563002,4.934691666666672,3.0089583333333385,1.9257333333333335,0.0,0.0,0.05924842764592189,234.58144581720188,242.99995374855092,290.2868439785482,296.97106189110787,False,0.03588735631678719,0.0294929887026969,0.02302625162390637,1.330777269585322,-6.429796585896526,-0.02740965536936352
maize,Australia,107,2010,6,11,2010/11,0.0,0.13222499999999995,0.13222499999999995,0.08062499999999996,0.0516,0.15803191223103222,0.15803191223103222,0.05925526729180787,206.49462007802873,213.62418433651698,290.2868439785482,296.97106189110787,False,0.03452663442657333,0.027262522657302002,0.02302625162390637,1.2583967013149095,-5.199367133325666,-0.025179189323968662
maize,Argentina,107,2010,6,11,2010/11,0.5,1.0959999999999999,1.0959999999999999,0.0,1.0959999999999999,17.46444303434403,8.732221517172015,0.05925526729180787,227.09334003705465,230.56580675517844,290.2868439785482,296.97106189110787,False,0.015290922743737001,0.008685709223361426,0.02302625162390637,0.43936878772584764,-1.4993555930465732,-0.00660237589002797
maize,Brazil,107,2010,6,11,2010/11,0.0,16.129141289278067,16.129141289278067,8.635807955944731,7.493333333333334,29.496380008217436,29.496380008217436,0.05925526729180787,207.227774334475,214.24918464883635,290.2868439785482,296.97106189110787,False,0.03388257359280655,0.026644161633708308,0.02302625162390637,1.2248931827574294,-5.089685784497846,-0.02456082830037475
maize,India,107,2010,6,11,2010/11,0.95,3.739384491789098,3.739384491789098,1.1927178251224309,2.5466666666666673,2.468716457861491,0.12343582289307466,0.05925526729180787,277.1281368563832,278.5535812386876,290.2868439785482,296.97106189110787,False,0.005143629219587886,-0.0002690294047414943,0.02302625162390637,0.13103224026110016,0.6519059028130982,0.002352362738074976
maize,Thailand,107,2010,6,11,2010/11,0.0,1.0533327774199555,1.0533327774199555,0.41333277741995533,0.6400000000000001,0.17669161860281046,0.17669161860281046,0.05925526729180787,217.7575995397176,223.36913984717168,290.2868439785482,296.97106189110787,False,0.0257696646147616,0.018881271267431332,0.02302625162390637,0.8416047805558566,-3.657878641746322,-0.016797937934097902
maize,Vietnam,107,2010,6,11,2010/11,0.0,1.4474966003539902,1.5988261689069434,0.7294928355736101,0.8693333333333334,0.0,0.0,0.05918507128969627,234.3648215556168,242.82232185405115,290.2868439785482,296.97106189110787,False,0.03608690178968388,0.02968662383822518,0.02302625162390637,1.341576771777608,-6.469240253526806,-0.027603290504891746
maize,China,107,2010,6,11,2010/11,0.0,27.6,27.6,0.0,27.6,18.667146632580668,18.667146632580668,0.05925526729180787,207.0042499657648,214.123405346617,290.2868439785482,296.97106189110787,False,0.03439134888307649,0.02714512084549714,0.02302625162390637,1.2513193915608714,-5.187896526756816,-0.025061787512163692
maize,Indonesia,107,2010,6,11,2010/11,0.0,3.6904588540331518,3.7310000000000163,2.2750000000000163,1.456,0.0,0.0,0.05924503693695832,224.40883856682677,234.65841580324334,290.2868439785482,296.97106189110787,False,0.0456736789062091,0.03898945020300992,0.02302625162390637,1.9208431260636192,-8.28205882273565,-0.03690611686967638
maize,Nigeria,107,2010,6,11,2010/11,0.0,2.0150449265688026,2.0150449265688026,0.8177115932354693,1.1973333333333334,0.7193298697378405,0.7193298697378405,0.05925526729180787,206.33324552666323,213.4839482961076,290.2868439785482,296.97106189110787,False,0.034656086328658686,0.027386293251099758,0.02302625162390637,1.2651887894279974,-5.220841841263791,-0.025302959917766293
maize,RestOfWorld,107,2010,6,11,2010/11,0.0,31.621467509287857,48.420670368859405,24.29699036885941,24.12367999999999,0.0,0.0,0.05053896427332229,234.58368642939575,243.0017910505499,290.2868439785482,296.97106189110787,False,0.03588529428148379,0.02949098774281711,0.02302625162390637,1.3306659207604166,-6.429388607759563,-0.02740765440948367
maize,USA,108,2010,7,12,2010/11,0.0,59.64599697229271,59.64599697229271,17.143490305626038,42.50250666666667,1.5237940386775648,1.5237940386775648,0.11401436327205945,367.6450885324411,374.1965177757606,296.97106189110787,299.03120556741897,False,0.017819983042535403,0.013739961176915783,0.006937186617417046,0.5279296438423824,-4.285501975543525,-0.01165662784358228
maize,Russia,108,2010,7,12,2010/11,0.0,0.6533333333333333,0.6533333333333333,0.0,0.6533333333333333,0.8947923700378553,0.8947923700378553,0.11401436327205945,213.63122354729626,220.59726163928434,296.97106189110787,299.03120556741897,False,0.03260777135625892,0.025586325824595413,0.006937186617417046,1.159978065197702,-5.020973042931189,-0.023502992491261865
maize,EU,108,2010,7,12,2010/11,0.0,15.75708250641979,15.75708250641979,5.327162506419791,10.42992,1.3558542247219432,1.3558542247219432,0.11401436327205945,234.66314296018217,237.7074996362063,296.97106189110787,299.03120556741897,False,0.012973305639824018,0.006581164202195122,0.006937186617417046,0.3625486525036117,-1.055475128190409,-0.00449783086886168
maize,Ukraine,108,2010,7,12,2010/11,0.0,0.9746666666666669,0.9746666666666669,0.0,0.9746666666666669,2.6655660940213806,2.6655660940213806,0.11401436327205945,214.48249103983795,221.39681853764,296.97106189110787,299.03120556741897,False,0.03223725845536629,0.02524368059860138,0.006937186617417046,1.1414539490125635,-4.9674889748023645,-0.02316034726526793
maize,Kazakhstan,108,2010,7,12,2010/11,0.0,0.07,0.07,0.0,0.07,0.05197578669404422,0.05197578669404422,0.11401436327205945,213.80868760568444,220.74843218588862,296.97106189110787,299.03120556741897,False,0.0324577296550399,0.02544211201668478,0.006937186617417046,1.1524581726091885,-4.994309814358985,-0.023358778683351327
maize,Canada,108,2010,7,12,2010/11,0.0,4.185515954418758,4.4331986111111155,2.507465277777782,1.9257333333333335,0.0,0.0,0.11400970666800365,242.99995374855092,251.51159398995046,296.97106189110787,299.03120556741897,False,0.035027332763228,0.02885449208214652,0.006937186617417046,1.2847761077186193,-6.505390337756694,-0.026771158748813084
maize,Australia,108,2010,7,12,2010/11,0.0,0.11878749999999996,0.11878749999999996,0.06718749999999997,0.0516,0.15458614831988512,0.15458614831988512,0.11401436327205945,213.62418433651698,220.5772895005625,296.97106189110787,299.03120556741897,False,0.032548305266282274,0.025526628368328197,0.006937186617417046,1.1569946961118331,-5.0080547800110935,-0.023443295034994854
maize,Argentina,108,2010,7,12,2010/11,0.5,2.5230833333333322,2.5230833333333322,1.4270833333333324,1.0959999999999999,14.642635362106848,7.321317681053424,0.11401436327205945,230.56580675517844,234.70058534143732,296.97106189110787,299.03120556741897,False,0.017933182046587337,0.011427447214914066,0.006937186617417046,0.5320132306328944,-2.1544331555188876,-0.009344113881580577
maize,Brazil,108,2010,7,12,2010/11,0.0,17.250277777777768,17.250277777777768,9.756944444444432,7.493333333333334,25.824566318519224,25.824566318519224,0.11401436327205945,214.24918464883635,221.11787469195323,296.97106189110787,299.03120556741897,False,0.03205935207816535,0.025058158573235234,0.006937186617417046,1.1326135591584694,-4.922337575098453,-0.022974825239901738
maize,India,108,2010,7,12,2010/11,0.95,3.0761900473446553,3.0761900473446553,0.529523380677988,2.5466666666666673,2.5498746134886567,0.12749373067443295,0.11401436327205945,278.5535812386876,279.14708786097617,296.97106189110787,299.03120556741897,False,0.0021306730994061773,-0.003254287285341717,0.006937186617417046,0.05240892885848636,1.4868133386254385,0.005337620618675208
maize,Thailand,108,2010,7,12,2010/11,0.0,0.8866661107532876,0.8866661107532876,0.24666611075328748,0.6400000000000001,0.19964082500805658,0.19964082500805658,0.11401436327205945,223.36913984717168,228.80329029867627,296.97106189110787,299.03120556741897,False,0.024328116476710404,0.017612775221305554,0.006937186617417046,0.7804847112507276,-3.4687980768229636,-0.01552944188797209
maize,Vietnam,108,2010,7,12,2010/11,0.0,1.2724264097029727,1.3724372800180555,0.5031039466847222,0.8693333333333334,0.0,0.0,0.1140108646464931,242.82232185405115,251.36593583646064,296.97106189110787,299.03120556741897,False,0.035184631780041276,0.029007275478747152,0.006937186617417046,1.2931242201185111,-6.537734145213506,-0.026923942145413732
maize,China,108,2010,7,12,2010/11,0.0,27.6,27.6,0.0,27.6,12.640007924862708,12.640007924862708,0.11401436327205945,214.123405346617,221.1014733634689,296.97106189110787,299.03120556741897,False,0.032589001681324836,0.025583695570244425,0.006937186617417046,1.159035977864633,-5.03197758904642,-0.023500362236910977
maize,Indonesia,108,2010,7,12,2010/11,0.0,3.3518333333333468,3.3518333333333468,1.8958333333333466,1.456,0.028484126093790696,0.028484126093790696,0.11401436327205945,234.65841580324334,238.2554488820679,296.97106189110787,299.03120556741897,False,0.015328804920598182,0.008936534714284017,0.006937186617417046,0.4406582662288945,-1.6081613792344456,-0.006853201380950507
maize,Mexico,108,2010,7,12,2010/11,0.0,8.918054522185331,11.283277777777833,6.3819444444445,4.9013333333333335,0.0,0.0,0.11372437719828922,243.46197294647237,251.89044973224603,296.97106189110787,299.03120556741897,False,0.03461927414687782,0.028458147701353464,0.006937186617417046,1.2632553369573922,-6.421264342135146,-0.02637481436802012
maize,Nigeria,108,2010,7,12,2010/11,0.0,1.703239371013244,1.703239371013244,0.5059060376799107,1.1973333333333334,0.7733136275852885,0.7733136275852885,0.11401436327205945,213.4839482961076,220.45517389209454,296.97106189110787,299.03120556741897,False,0.03265456560845359,0.025628276222426916,0.006937186617417046,1.1623284774884728,-5.026467370370028,-0.02354494288909343
maize,RestOfWorld,108,2010,7,12,2010/11,0.0,27.7645548148472,42.1384620355261,18.01478203552611,24.12367999999999,0.0,0.0,0.10750632626337982,243.0017910505499,251.51310057758963,296.97106189110787,299.03120556741897,False,0.03502570697213159,0.028852912963020838,0.006937186617417046,1.284689976623829,-6.50505579568437,-0.026769579629687464
maize,USA,109,2010,7,13,2010/11,0.0,47.388753916737116,47.388753916737116,4.886247250070447,42.50250666666667,1.8612533294095641,1.8612533294095641,0.26685054743465286,374.1965177757606,370.57081701365104,299.03120556741897,281.0128727233929,False,-0.00968929583754774,-0.013697884717305597,-0.06025569408328424,-0.20838254885032292,5.905276840809108,0.015781218050639048
maize,Russia,109,2010,7,13,2010/11,0.0,0.6533333333333333,0.6533333333333333,0.0,0.6533333333333333,0.7537047215889101,0.7537047215889101,0.26685054743465286,220.59726163928434,226.8898204748344,299.03120556741897,281.0128727233929,False,0.028525099490307904,0.021725377731056206,-0.06025569408328424,0.9640722785515672,-4.332981207134878,-0.01964204439772272
maize,EU,109,2010,7,13,2010/11,0.0,13.040957506419813,13.040957506419813,2.611037506419814,10.42992,1.8117725667198865,1.8117725667198865,0.26685054743465286,237.7074996362063,240.69388456995458,299.03120556741897,281.0128727233929,False,0.012563276035963078,0.006252999741375831,-0.06025569408328424,0.34937336350750114,-0.9911609761728073,-0.00416966640804226
maize,Ukraine,109,2010,7,13,2010/11,0.0,0.9746666666666669,0.9746666666666669,0.0,0.9746666666666669,2.4396685465533197,2.4396685465533197,0.26685054743465286,221.39681853764,227.63826383622362,299.03120556741897,281.0128727233929,False,0.02819121494070842,0.021416049832610806,-0.06025569408328424,0.9488271999171438,-4.280201926630184,-0.019332716499277522
maize,Kazakhstan,109,2010,7,13,2010/11,0.0,0.07,0.07,0.0,0.07,0.03689821022757431,0.03689821022757431,0.26685054743465286,220.74843218588862,227.0275171811106,299.03120556741897,281.0128727233929,False,0.02844452815834475,0.02164946291078329,-0.06025569408328424,0.9603829854405976,-4.319192428168009,-0.0195661295774499
maize,Canada,109,2010,7,13,2010/11,0.0,3.7932030823639034,3.931705555555559,2.0059722222222254,1.9257333333333335,0.0,0.0,0.26684794349303254,251.51159398995046,259.6942982121588,299.03120556741897,281.0128727233929,False,0.03253410346775221,0.02657016368985099,-0.06025569408328424,1.1562827869269516,-6.158721734729255,-0.024486830356517626
maize,Australia,109,2010,7,13,2010/11,0.0,0.10534999999999997,0.10534999999999997,0.05374999999999997,0.0516,0.15253449546390133,0.15253449546390133,0.26685054743465286,220.5772895005625,226.8575046249374,299.03120556741897,281.0128727233929,False,0.028471721357147706,0.021671383918074216,-0.06025569408328424,0.9616273959055495,-4.320679104582041,-0.01958805058474083
maize,Argentina,109,2010,7,13,2010/11,0.5,2.237666666666666,2.237666666666666,1.141666666666666,1.0959999999999999,13.496250308722118,6.748125154361059,0.26685054743465286,234.70058534143732,238.8203640245621,299.03120556741897,281.0128727233929,False,0.01755333791405511,0.011162216231005884,-0.06025569408328424,0.5183517634573689,-2.13081913033011,-0.009078882897672542
maize,Brazil,109,2010,7,13,2010/11,0.0,15.29888888888888,15.29888888888888,7.8055555555555465,7.493333333333334,25.208809978429954,25.208809978429954,0.26685054743465286,221.11787469195323,227.32533995997744,299.03120556741897,281.0128727233929,False,0.028073104793866266,0.021289392703246257,-0.06025569408328424,0.9434615258896757,-4.246803029082628,-0.01920605936991296
maize,India,109,2010,7,13,2010/11,0.95,2.5466666666666673,2.5466666666666673,0.0,2.5466666666666673,2.5060665232584873,0.12530332616292447,0.26685054743465286,279.14708786097617,279.06713741057507,299.03120556741897,281.0128727233929,False,-0.0002864097598643811,-0.005659920948872577,-0.06025569408328424,-0.006851241285938947,2.1615068834448152,0.007743254282205917
maize,Thailand,109,2010,7,13,2010/11,0.0,0.7199994440866198,0.7199994440866198,0.07999944408661963,0.6400000000000001,0.2250398386276774,0.2250398386276774,0.26685054743465286,228.80329029867627,233.65364135589934,299.03120556741897,281.0128727233929,False,0.02119878193574709,0.014642932157354682,-0.06025569408328424,0.6544243549964284,-2.873677535767456,-0.012559598824021289
maize,Vietnam,109,2010,7,13,2010/11,0.0,1.0943792720499825,1.1460483911291677,0.2767150577958343,0.8693333333333334,0.0,0.0,0.26684873992212516,251.36593583646064,259.57485852629713,299.03120556741897,281.0128727233929,False,0.03265725987302126,0.02668986419146835,-0.06025569408328424,1.162463881368903,-6.185243656843852,-0.024606530858135002
maize,China,109,2010,7,13,2010/11,0.0,27.6,27.6,0.0,27.6,6.6573627154159425,6.6573627154159425,0.26685054743465286,221.1014733634689,227.49458726792375,299.03120556741897,281.0128727233929,False,0.028914840806805397,0.022130625499772405,-0.06025569408328424,0.9820123401590162,-4.432485834947613,-0.0200472921664391
maize,Indonesia,109,2010,7,13,2010/11,0.0,2.972666666666677,2.972666666666677,1.5166666666666766,1.456,0.09490001086299138,0.09490001086299138,0.26685054743465286,238.2554488820679,241.0265693832352,299.03120556741897,281.0128727233929,False,0.011630879856766585,0.0053351161836239225,-0.06025569408328424,0.3198660663155377,-0.7747549826629836,-0.003251782850290543
maize,Mexico,109,2010,7,13,2010/11,0.0,8.058056608511308,10.00688888888893,5.105555555555597,4.9013333333333335,0.0,0.0,0.2666116126025657,251.89044973224603,260.0049599208412,299.03120556741897,281.0128727233929,False,0.032214441624208945,0.0262594719078324,-0.06025569408328424,1.1403181921077303,-6.089738418319627,-0.02417613857449889
maize,Nigeria,109,2010,7,13,2010/11,0.0,1.3914338154576855,1.3914338154576855,0.19410048212435216,1.1973333333333334,0.8285811308875055,0.8285811308875055,0.26685054743465286,220.45517389209454,226.75129974881898,299.03120556741897,281.0128727233929,False,0.028559664740761326,0.021755560425503973,-0.06025569408328424,0.9656570307928309,-4.336844244449225,-0.019672227092170518
