Area Code,Area,Item Code,Item,Element,Year,Unit,Value,Flag
5403,Southern Europe,15,Wheat,Production,2009,t,17618691.160000,A
5403,Southern Europe,15,Wheat,Production,2010,t,17956636.820000,A
5403,Southern Europe,15,Wheat,Production,2011,t,19212195.420000,A
5404,Western Europe,15,Wheat,Production,2006,t,62653524.400000,A
5404,Western Europe,15,Wheat,Production,2007,t,58200574.900000,A
5404,Western Europe,15,Wheat,Production,2008,t,70548036.000000,A
5404,Western Europe,15,Wheat,Production,2009,t,69005212.700000,A
5404,Western Europe,15,Wheat,Production,2010,t,67334819.000000,A
5404,Western Europe,15,Wheat,Production,2011,t,64050344.300000,A
5500,Oceania,15,Wheat,Production,2006,t,11083426.000000,A
5500,Oceania,15,Wheat,Production,2007,t,13913812.000000,A
5500,Oceania,15,Wheat,Production,2008,t,21763527.000000,A
5500,Oceania,15,Wheat,Production,2009,t,22237473.000000,A
5500,Oceania,15,Wheat,Production,2010,t,27854966.000000,A
5500,Oceania,15,Wheat,Production,2011,t,30288271.000000,A
5501,Australia and New Zealand,15,Wheat,Production,2006,t,11083426.000000,A
5501,Australia and New Zealand,15,Wheat,Production,2007,t,13913812.000000,A
5501,Australia and New Zealand,15,Wheat,Production,2008,t,21763527.000000,A
5501,Australia and New Zealand,15,Wheat,Production,2009,t,22237473.000000,A
5501,Australia and New Zealand,15,Wheat,Production,2010,t,27854966.000000,A
5501,Australia and New Zealand,15,Wheat,Production,2011,t,30288271.000000,A
5502,Melanesia,15,Wheat,Production,2006,t,0.000000,A
5502,Melanesia,15,Wheat,Production,2007,t,0.000000,A
5502,Melanesia,15,Wheat,Production,2008,t,0.000000,A
5502,Melanesia,15,Wheat,Production,2009,t,0.000000,A
5502,Melanesia,15,Wheat,Production,2010,t,0.000000,A
5502,Melanesia,15,Wheat,Production,2011,t,0.000000,A
5707,European Union (27),15,Wheat,Production,2006,t,112792557.400000,A
5707,European Union (27),15,Wheat,Production,2007,t,107849383.900000,A
5707,European Union (27),15,Wheat,Production,2008,t,134107918.570000,A
5707,European Union (27),15,Wheat,Production,2009,t,125718524.860000,A
5707,European Union (27),15,Wheat,Production,2010,t,122501974.820000,A
5707,European Union (27),15,Wheat,Production,2011,t,123634113.720000,A
5801,Least Developed Countries (LDCs),15,Wheat,Production,2006,t,9000064.000000,A
5801,Least Developed Countries (LDCs),15,Wheat,Production,2007,t,10795852.920000,A
5801,Least Developed Countries (LDCs),15,Wheat,Production,2008,t,8623532.670000,A
5801,Least Developed Countries (LDCs),15,Wheat,Production,2009,t,11884352.300000,A
5801,Least Developed Countries (LDCs),15,Wheat,Production,2010,t,11551593.460000,A
5801,Least Developed Countries (LDCs),15,Wheat,Production,2011,t,10417672.070000,A
5802,Land Locked Developing Countries (LLDCs),15,Wheat,Production,2006,t,35177535.160000,A
5802,Land Locked Developing Countries (LLDCs),15,Wheat,Production,2007,t,37252731.920000,A
5802,Land Locked Developing Countries (LLDCs),15,Wheat,Production,2008,t,32545791.470000,A
5802,Land Locked Developing Countries (LLDCs),15,Wheat,Production,2009,t,42060861.360000,A
5802,Land Locked Developing Countries (LLDCs),15,Wheat,Production,2010,t,33824215.170000,A
5802,Land Locked Developing Countries (LLDCs),15,Wheat,Production,2011,t,45498549.470000,A
5803,Small Island Developing States (SIDS),15,Wheat,Production,2006,t,0.000000,A
5803,Small Island Developing States (SIDS),15,Wheat,Production,2007,t,0.000000,A
5803,Small Island Developing States (SIDS),15,Wheat,Production,2008,t,0.000000,A
5803,Small Island Developing States (SIDS),15,Wheat,Production,2009,t,0.000000,A
5803,Small Island Developing States (SIDS),15,Wheat,Production,2010,t,0.000000,A
5803,Small Island Developing States (SIDS),15,Wheat,Production,2011,t,0.000000,A
5815,Low Income Food Deficit Countries (LIFDCs),15,Wheat,Production,2006,t,21309691.110000,A
5815,Low Income Food Deficit Countries (LIFDCs),15,Wheat,Production,2007,t,22040469.570000,A
5815,Low Income Food Deficit Countries (LIFDCs),15,Wheat,Production,2008,t,17727051.100000,A
5815,Low Income Food Deficit Countries (LIFDCs),15,Wheat,Production,2009,t,23544583.870000,A
5815,Low Income Food Deficit Countries (LIFDCs),15,Wheat,Production,2010,t,22658285.460000,A
5815,Low Income Food Deficit Countries (LIFDCs),15,Wheat,Production,2011,t,21365894.070000,A
5817,Net Food Importing Developing Countries (NFIDCs),15,Wheat,Production,2006,t,46823299.620000,A
5817,Net Food Importing Developing Countries (NFIDCs),15,Wheat,Production,2007,t,45152063.410000,A
5817,Net Food Importing Developing Countries (NFIDCs),15,Wheat,Production,2008,t,43031367.780000,A
5817,Net Food Importing Developing Countries (NFIDCs),15,Wheat,Production,2009,t,53330168.300000,A
5817,Net Food Importing Developing Countries (NFIDCs),15,Wheat,Production,2010,t,48857006.400000,A
5817,Net Food Importing Developing Countries (NFIDCs),15,Wheat,Production,2011,t,52624727.540000,A
