Area Code,Area,Item Code,Item,Element,Year,Unit,Value,Flag
53030,Southern Asia (excluding intra-trade),115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,15236.550000,E
169,Paraguay,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,315.000000,A
5803,Small Island Developing States (SIDS),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2007,t,6863.760000,A
53030,Southern Asia (excluding intra-trade),115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,18177.630000,E
169,Paraguay,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,473.000000,A
5803,Small Island Developing States (SIDS),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2008,t,7302.290000,A
53030,Southern Asia (excluding intra-trade),115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,22308.230000,E
169,Paraguay,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,465.000000,A
5803,Small Island Developing States (SIDS),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2009,t,6952.320000,A
53030,Southern Asia (excluding intra-trade),115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,21744.190000,E
169,Paraguay,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,494.000000,A
5803,Small Island Developing States (SIDS),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2010,t,8445.670000,A
53030,Southern Asia (excluding intra-trade),115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,24079.550000,E
169,Paraguay,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,549.000000,A
5803,Small Island Developing States (SIDS),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2011,t,7975.420000,A
53030,Southern Asia (excluding intra-trade),115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,40687.060000,E
169,Paraguay,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,500.000000,A
8,Antigua and Barbuda,15,Wheat,Import Quantity,2006,t,0.000000,E
8,Antigua and Barbuda,15,Wheat,Import Quantity,2007,t,0.000000,E
8,Antigua and Barbuda,15,Wheat,Import Quantity,2008,t,0.000000,E
8,Antigua and Barbuda,15,Wheat,Import Quantity,2009,t,0.000000,E
136,Mauritania,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2006,t,5950.000000,X
8,Antigua and Barbuda,15,Wheat,Import Quantity,2010,t,0.000000,E
136,Mauritania,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2007,t,829.000000,A
8,Antigua and Barbuda,15,Wheat,Import Quantity,2011,t,1.000000,A
136,Mauritania,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2008,t,843.000000,A
136,Mauritania,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2009,t,5019.000000,X
136,Mauritania,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2010,t,773.000000,A
136,Mauritania,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2011,t,504.000000,A
233,Burkina Faso,22,Pastry,Export Quantity,2006,t,13.000000,X
233,Burkina Faso,22,Pastry,Export Quantity,2007,t,66.000000,X
233,Burkina Faso,22,Pastry,Export Quantity,2008,t,12.000000,X
233,Burkina Faso,22,Pastry,Export Quantity,2009,t,0.000000,X
233,Burkina Faso,22,Pastry,Export Quantity,2010,t,0.000000,E
265,China (excluding intra-trade),115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,16852.180000,E
233,Burkina Faso,22,Pastry,Export Quantity,2011,t,4.000000,A
265,China (excluding intra-trade),115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,17031.600000,E
265,China (excluding intra-trade),115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,22076.150000,E
265,China (excluding intra-trade),115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,23784.580000,E
265,China (excluding intra-trade),115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,22704.790000,E
265,China (excluding intra-trade),115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,18791.040000,E
1,Armenia,15,Wheat,Import Quantity,2006,t,308013.000000,X
1,Armenia,15,Wheat,Import Quantity,2007,t,499647.000000,X
103,Iraq,22,Pastry,Import Quantity,2006,t,78852.000000,X
1,Armenia,15,Wheat,Import Quantity,2008,t,297735.000000,A
103,Iraq,22,Pastry,Import Quantity,2007,t,54722.000000,X
1,Armenia,15,Wheat,Import Quantity,2009,t,376806.000000,A
103,Iraq,22,Pastry,Import Quantity,2008,t,55557.000000,X
1,Armenia,15,Wheat,Import Quantity,2010,t,338137.000000,A
103,Iraq,22,Pastry,Import Quantity,2009,t,68476.000000,X
1,Armenia,15,Wheat,Import Quantity,2011,t,356548.000000,A
103,Iraq,22,Pastry,Import Quantity,2010,t,170563.000000,X
103,Iraq,22,Pastry,Import Quantity,2011,t,97994.000000,X
206,Sudan (former),16,Wheat and meslin flour,Export Quantity,2006,t,0.000000,E
206,Sudan (former),16,Wheat and meslin flour,Export Quantity,2007,t,0.000000,E
206,Sudan (former),16,Wheat and meslin flour,Export Quantity,2008,t,140.000000,A
206,Sudan (former),16,Wheat and meslin flour,Export Quantity,2009,t,301.000000,A
206,Sudan (former),16,Wheat and meslin flour,Export Quantity,2010,t,40.000000,X
206,Sudan (former),16,Wheat and meslin flour,Export Quantity,2011,t,0.000000,I
189,Saint Lucia,22,Pastry,Export Quantity,2006,t,0.000000,A
189,Saint Lucia,22,Pastry,Export Quantity,2007,t,1.000000,A
189,Saint Lucia,22,Pastry,Export Quantity,2008,t,11.000000,A
189,Saint Lucia,22,Pastry,Export Quantity,2009,t,0.000000,I
189,Saint Lucia,22,Pastry,Export Quantity,2010,t,2.000000,X
169,Paraguay,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2006,t,675.000000,A
189,Saint Lucia,22,Pastry,Export Quantity,2011,t,0.000000,X
169,Paraguay,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2007,t,0.000000,X
169,Paraguay,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2008,t,0.000000,E
169,Paraguay,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2009,t,0.000000,E
191,Saint Vincent and the Grenadines,16,Wheat and meslin flour,Export Quantity,2006,t,10462.000000,A
169,Paraguay,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2010,t,0.000000,E
169,Paraguay,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2011,t,0.000000,E
191,Saint Vincent and the Grenadines,16,Wheat and meslin flour,Export Quantity,2007,t,11418.000000,A
191,Saint Vincent and the Grenadines,16,Wheat and meslin flour,Export Quantity,2008,t,10044.000000,A
191,Saint Vincent and the Grenadines,16,Wheat and meslin flour,Export Quantity,2009,t,10719.000000,A
191,Saint Vincent and the Grenadines,16,Wheat and meslin flour,Export Quantity,2010,t,12219.000000,A
191,Saint Vincent and the Grenadines,16,Wheat and meslin flour,Export Quantity,2011,t,4654.000000,X
1,Armenia,15,Wheat,Export Quantity,2006,t,0.000000,X
1,Armenia,15,Wheat,Export Quantity,2007,t,0.000000,E
1,Armenia,15,Wheat,Export Quantity,2008,t,15.000000,A
1,Armenia,15,Wheat,Export Quantity,2009,t,0.000000,X
1,Armenia,15,Wheat,Export Quantity,2010,t,0.000000,E
1,Armenia,15,Wheat,Export Quantity,2011,t,22.000000,A
5803,Small Island Developing States (SIDS),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2006,t,1145.000000,A
5803,Small Island Developing States (SIDS),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2007,t,1616.000000,A
8,Antigua and Barbuda,16,Wheat and meslin flour,Import Quantity,2006,t,3315.000000,X
5803,Small Island Developing States (SIDS),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2008,t,1476.000000,A
8,Antigua and Barbuda,16,Wheat and meslin flour,Import Quantity,2007,t,3830.000000,X
5803,Small Island Developing States (SIDS),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2009,t,1225.000000,A
8,Antigua and Barbuda,16,Wheat and meslin flour,Import Quantity,2008,t,3188.000000,X
5803,Small Island Developing States (SIDS),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2010,t,1926.000000,A
8,Antigua and Barbuda,16,Wheat and meslin flour,Import Quantity,2009,t,3285.000000,X
5803,Small Island Developing States (SIDS),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2011,t,1371.600000,A
8,Antigua and Barbuda,16,Wheat and meslin flour,Import Quantity,2010,t,2932.000000,X
8,Antigua and Barbuda,16,Wheat and meslin flour,Import Quantity,2011,t,5104.000000,A
136,Mauritania,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2006,t,0.000000,I
136,Mauritania,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2007,t,0.000000,I
136,Mauritania,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2008,t,0.000000,E
136,Mauritania,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2009,t,0.000000,E
136,Mauritania,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2010,t,0.000000,E
136,Mauritania,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2011,t,0.000000,E
1,Armenia,16,Wheat and meslin flour,Import Quantity,2006,t,1004.000000,X
1,Armenia,16,Wheat and meslin flour,Import Quantity,2007,t,4212.000000,X
1,Armenia,16,Wheat and meslin flour,Import Quantity,2008,t,25546.000000,X
1,Armenia,16,Wheat and meslin flour,Import Quantity,2009,t,4247.000000,X
1,Armenia,16,Wheat and meslin flour,Import Quantity,2010,t,5224.000000,A
1,Armenia,16,Wheat and meslin flour,Import Quantity,2011,t,11895.000000,A
199,Slovakia,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,3136.000000,A
199,Slovakia,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,3058.000000,A
199,Slovakia,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,3372.000000,A
199,Slovakia,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,3739.000000,A
199,Slovakia,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,4522.000000,X
5302,Eastern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2006,t,7851.000000,A
199,Slovakia,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,3655.000000,X
5302,Eastern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2007,t,3607.000000,A
5302,Eastern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2008,t,1866.000000,A
5302,Eastern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2009,t,2131.000000,A
5302,Eastern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2010,t,3379.000000,A
103,Iraq,22,Pastry,Export Quantity,2006,t,6.000000,E
5302,Eastern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2011,t,5957.000000,E
103,Iraq,22,Pastry,Export Quantity,2007,t,6.000000,E
103,Iraq,22,Pastry,Export Quantity,2008,t,22.000000,X
103,Iraq,22,Pastry,Export Quantity,2009,t,13.000000,X
103,Iraq,22,Pastry,Export Quantity,2010,t,18.000000,X
103,Iraq,22,Pastry,Export Quantity,2011,t,13.000000,X
154,North Macedonia,22,Pastry,Import Quantity,2006,t,9607.000000,A
154,North Macedonia,22,Pastry,Import Quantity,2007,t,11500.000000,I
154,North Macedonia,22,Pastry,Import Quantity,2008,t,10025.000000,A
154,North Macedonia,22,Pastry,Import Quantity,2009,t,9545.000000,A
154,North Macedonia,22,Pastry,Import Quantity,2010,t,9640.000000,A
154,North Macedonia,22,Pastry,Import Quantity,2011,t,8911.000000,A
1,Armenia,16,Wheat and meslin flour,Export Quantity,2006,t,0.000000,A
1,Armenia,16,Wheat and meslin flour,Export Quantity,2007,t,0.000000,E
1,Armenia,16,Wheat and meslin flour,Export Quantity,2008,t,0.000000,E
1,Armenia,16,Wheat and meslin flour,Export Quantity,2009,t,37.000000,A
8,Antigua and Barbuda,16,Wheat and meslin flour,Export Quantity,2011,t,9.000000,A
1,Armenia,16,Wheat and meslin flour,Export Quantity,2010,t,8.000000,A
1,Armenia,16,Wheat and meslin flour,Export Quantity,2011,t,63.000000,A
199,Slovakia,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2006,t,314.000000,X
199,Slovakia,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2007,t,208.000000,X
199,Slovakia,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2008,t,719.000000,X
199,Slovakia,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2009,t,1104.000000,X
199,Slovakia,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2010,t,1401.000000,X
199,Slovakia,114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2011,t,589.000000,A
5207,South America,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2006,t,7975.000000,A
5207,South America,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2007,t,11107.000000,A
5207,South America,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2008,t,8423.000000,A
5207,South America,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2009,t,8943.000000,A
5207,South America,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2010,t,9217.000000,E
5207,South America,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2011,t,11326.000000,A
154,North Macedonia,22,Pastry,Export Quantity,2006,t,7662.000000,A
154,North Macedonia,22,Pastry,Export Quantity,2007,t,8867.000000,X
154,North Macedonia,22,Pastry,Export Quantity,2008,t,12304.000000,A
154,North Macedonia,22,Pastry,Export Quantity,2009,t,11724.000000,A
154,North Macedonia,22,Pastry,Export Quantity,2010,t,16565.000000,A
154,North Macedonia,22,Pastry,Export Quantity,2011,t,16924.000000,A
27,Bulgaria,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,3790.000000,A
27,Bulgaria,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,4262.000000,A
27,Bulgaria,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,3043.000000,A
27,Bulgaria,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,5182.000000,A
27,Bulgaria,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,2723.000000,A
27,Bulgaria,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,2632.000000,A
5302,Eastern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2006,t,5367.000000,A
5302,Eastern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2007,t,3908.000000,A
5302,Eastern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2008,t,5062.000000,A
5302,Eastern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2009,t,5117.000000,A
5302,Eastern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2010,t,6060.000000,A
5302,Eastern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2011,t,453.000000,E
49,Cuba,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2006,t,9296.000000,X
49,Cuba,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2007,t,4103.000000,X
49,Cuba,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2008,t,1023.000000,X
49,Cuba,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2009,t,743.000000,X
49,Cuba,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2010,t,683.000000,X
49,Cuba,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2011,t,607.000000,X
5207,South America,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2006,t,26685.000000,A
5207,South America,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2007,t,24805.000000,A
5207,South America,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2008,t,25231.000000,A
5207,South America,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2009,t,21834.000000,A
5207,South America,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2010,t,23705.000000,A
5207,South America,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2011,t,18223.000000,A
27,Bulgaria,115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,93.000000,A
27,Bulgaria,115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,71.000000,A
49,Cuba,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2006,t,2.000000,E
27,Bulgaria,115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,44.000000,A
49,Cuba,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2007,t,0.000000,A
27,Bulgaria,115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,43.000000,A
49,Cuba,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2008,t,0.000000,E
27,Bulgaria,115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,428.000000,A
49,Cuba,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2009,t,0.000000,E
27,Bulgaria,115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,835.000000,A
49,Cuba,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2010,t,0.000000,E
49,Cuba,18,"Uncooked pasta, not stuffed or otherwise prepared",Export Quantity,2011,t,0.000000,E
173,Poland,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,31339.000000,A
173,Poland,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,36317.000000,A
173,Poland,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,40221.000000,A
173,Poland,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,42748.000000,A
173,Poland,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,46541.000000,A
173,Poland,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,50286.000000,A
238,Ethiopia,15,Wheat,Import Quantity,2006,t,526206.000000,A
238,Ethiopia,15,Wheat,Import Quantity,2007,t,600238.000000,A
238,Ethiopia,15,Wheat,Import Quantity,2008,t,1100050.000000,A
238,Ethiopia,15,Wheat,Import Quantity,2009,t,1735594.000000,X
238,Ethiopia,15,Wheat,Import Quantity,2010,t,1698234.000000,X
238,Ethiopia,15,Wheat,Import Quantity,2011,t,1654282.000000,X
5303,Southern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2006,t,784.000000,A
5303,Southern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2007,t,1196.000000,A
5303,Southern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2008,t,377.000000,A
5303,Southern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2009,t,377.000000,E
5303,Southern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2010,t,328.000000,A
5802,Land Locked Developing Countries (LLDCs),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2006,t,15983.580000,A
5303,Southern Asia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2011,t,342.000000,A
5802,Land Locked Developing Countries (LLDCs),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2007,t,3812.490000,A
5802,Land Locked Developing Countries (LLDCs),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2008,t,5808.860000,A
5802,Land Locked Developing Countries (LLDCs),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2009,t,3612.230000,A
5802,Land Locked Developing Countries (LLDCs),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2010,t,4913.210000,A
5802,Land Locked Developing Countries (LLDCs),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2011,t,4716.130000,A
132,Maldives,15,Wheat,Import Quantity,2006,t,3.000000,A
132,Maldives,15,Wheat,Import Quantity,2007,t,5.000000,X
19,Bolivia (Plurinational State of),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,14314.000000,A
132,Maldives,15,Wheat,Import Quantity,2008,t,4.000000,A
19,Bolivia (Plurinational State of),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,20046.000000,A
132,Maldives,15,Wheat,Import Quantity,2009,t,6.000000,X
19,Bolivia (Plurinational State of),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,4632.000000,A
132,Maldives,15,Wheat,Import Quantity,2010,t,2.000000,A
19,Bolivia (Plurinational State of),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,29810.000000,A
132,Maldives,15,Wheat,Import Quantity,2011,t,2.000000,A
19,Bolivia (Plurinational State of),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,31218.000000,A
165,Pakistan,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,8700.000000,A
19,Bolivia (Plurinational State of),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,19213.000000,A
165,Pakistan,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,9611.000000,A
165,Pakistan,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,5844.000000,A
165,Pakistan,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,2586.000000,A
165,Pakistan,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,2695.000000,A
165,Pakistan,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,3336.000000,A
238,Ethiopia,15,Wheat,Export Quantity,2006,t,0.000000,X
238,Ethiopia,15,Wheat,Export Quantity,2007,t,1.000000,A
173,Poland,115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,12572.000000,A
238,Ethiopia,15,Wheat,Export Quantity,2008,t,35.000000,A
173,Poland,115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,12518.000000,A
238,Ethiopia,15,Wheat,Export Quantity,2009,t,1.000000,A
173,Poland,115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,20197.000000,A
238,Ethiopia,15,Wheat,Export Quantity,2010,t,5.000000,A
173,Poland,115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,19063.000000,A
238,Ethiopia,15,Wheat,Export Quantity,2011,t,1000.000000,A
173,Poland,115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,23066.000000,A
173,Poland,115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,31499.000000,A
5801,Least Developed Countries (LDCs),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2006,t,5698.810000,E
5801,Least Developed Countries (LDCs),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2007,t,6868.610000,E
5801,Least Developed Countries (LDCs),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2008,t,7902.700000,E
5801,Least Developed Countries (LDCs),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2009,t,20387.350000,A
5801,Least Developed Countries (LDCs),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2010,t,7519.610000,E
5801,Least Developed Countries (LDCs),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2011,t,12274.920000,A
5301,Central Asia,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,294.950000,A
5301,Central Asia,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,283.870000,E
5301,Central Asia,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,288.640000,A
51010,Eastern Africa (excluding intra-trade),19,Germ of wheat,Import Quantity,2006,t,29.830000,E
5301,Central Asia,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,384.370000,A
51010,Eastern Africa (excluding intra-trade),19,Germ of wheat,Import Quantity,2007,t,27.820000,E
5301,Central Asia,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,423.240000,A
51010,Eastern Africa (excluding intra-trade),19,Germ of wheat,Import Quantity,2008,t,41.530000,E
5301,Central Asia,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,500.070000,A
51010,Eastern Africa (excluding intra-trade),19,Germ of wheat,Import Quantity,2009,t,40.820000,E
51010,Eastern Africa (excluding intra-trade),19,Germ of wheat,Import Quantity,2010,t,0.000000,E
51010,Eastern Africa (excluding intra-trade),19,Germ of wheat,Import Quantity,2011,t,3.500000,E
238,Ethiopia,16,Wheat and meslin flour,Import Quantity,2006,t,1314.000000,A
238,Ethiopia,16,Wheat and meslin flour,Import Quantity,2007,t,958.000000,A
238,Ethiopia,16,Wheat and meslin flour,Import Quantity,2008,t,9372.000000,X
238,Ethiopia,16,Wheat and meslin flour,Import Quantity,2009,t,99974.000000,A
238,Ethiopia,16,Wheat and meslin flour,Import Quantity,2010,t,6899.000000,A
